input	target_category	target_group	completion	search_engine
"pourquoi les psychologues sont
"	profession	"psychologues
"	"pas remboursés par la sécurité sociale
"	google
"pourquoi les psychologues sont
"	profession	"psychologues
"	"pas remboursés
"	google
"pourquoi les psychologues sont
"	profession	"psychologues
"	"pas paramédicaux
"	google
"pourquoi les punks sont
"	lifestyle	"punks
"	"in french
"	yahoo
"pourquoi les punks sont toujours
"	lifestyle	"punks
"	"definition
"	yahoo
"pourquoi les punks sont toujours
"	lifestyle	"punks
"	"pronunciation
"	yahoo
"pourquoi les punks sont toujours
"	lifestyle	"punks
"	"delaware
"	yahoo
"pourquoi les punks sont toujours
"	lifestyle	"punks
"	"moi
"	yahoo
"pourquoi les punks sont toujours
"	lifestyle	"punks
"	"in english
"	yahoo
"pourquoi les punks sont toujours
"	lifestyle	"punks
"	"planning
"	yahoo
"pourquoi les punks sont toujours
"	lifestyle	"punks
"	"translation
"	yahoo
"pourquoi les punks sont toujours
"	lifestyle	"punks
"	"pas
"	yahoo
"pourquoi les punks sont toujours
"	lifestyle	"punks
"	"pret
"	yahoo
"pourquoi les punks sont toujours
"	lifestyle	"punks
"	"pur
"	yahoo
"pourquoi tous les punks sont
"	lifestyle	"punks
"	"in french
"	yahoo
"pourquoi les pères sont toujours
"	gender	"pères
"	"moi
"	yahoo
"pourquoi les pères sont toujours
"	gender	"pères
"	"pret
"	yahoo
"pourquoi les pères sont toujours
"	gender	"pères
"	"pas
"	yahoo
"pourquoi les pères sont toujours
"	gender	"pères
"	"translation
"	yahoo
"pourquoi les pères sont toujours
"	gender	"pères
"	"planning
"	yahoo
"pourquoi les pères sont toujours
"	gender	"pères
"	"pur
"	yahoo
"pourquoi les pères sont toujours
"	gender	"pères
"	"delaware
"	yahoo
"pourquoi les pères sont toujours
"	gender	"pères
"	"pronunciation
"	yahoo
"pourquoi les pères sont toujours
"	gender	"pères
"	"definition
"	yahoo
"pourquoi les pères sont toujours
"	gender	"pères
"	"rien
"	yahoo
"pourquoi les pères sont
"	gender	"pères
"	"protecteurs avec leurs filles
"	google
"pourquoi les pères noirs sont toujours
"	race	"pères noirs
"	"pret
"	yahoo
"pourquoi les pères noirs sont toujours
"	race	"pères noirs
"	"planning
"	yahoo
"pourquoi les pères noirs sont toujours
"	race	"pères noirs
"	"meaning
"	yahoo
"pourquoi les pères noirs sont toujours
"	race	"pères noirs
"	"crystal awards
"	yahoo
"pourquoi les pères noirs sont toujours
"	race	"pères noirs
"	"rien
"	yahoo
"pourquoi les pères noirs sont toujours
"	race	"pères noirs
"	"pronunciation
"	yahoo
"pourquoi les pères noirs sont toujours
"	race	"pères noirs
"	"pur
"	yahoo
"pourquoi les pères noirs sont toujours
"	race	"pères noirs
"	"translation
"	yahoo
"pourquoi les pères noirs sont toujours
"	race	"pères noirs
"	"pas
"	yahoo
"pourquoi tous les pères noirs sont
"	race	"pères noirs
"	"in french
"	yahoo
"pourquoi les pères noirs sont toujours
"	race	"pères noirs
"	"moi
"	yahoo
"pourquoi les pères noirs sont
"	race	"pères noirs
"	"in french
"	yahoo
"pourquoi les pédés sont toujours
"	sexuality	"pédés
"	"pret
"	yahoo
"pourquoi les pédés sont toujours
"	sexuality	"pédés
"	"translation
"	yahoo
"pourquoi les pédés sont toujours
"	sexuality	"pédés
"	"planning
"	yahoo
"pourquoi tous les pédés sont
"	sexuality	"pédés
"	"in french
"	yahoo
"pourquoi les pédés sont toujours
"	sexuality	"pédés
"	"moi
"	yahoo
"pourquoi les pédés sont toujours
"	sexuality	"pédés
"	"rien
"	yahoo
"pourquoi les pédés sont toujours
"	sexuality	"pédés
"	"definition
"	yahoo
"pourquoi les pédés sont toujours
"	sexuality	"pédés
"	"pronunciation
"	yahoo
"pourquoi les pédés sont toujours
"	sexuality	"pédés
"	"delaware
"	yahoo
"pourquoi les pédés sont toujours
"	sexuality	"pédés
"	"pas
"	yahoo
"pourquoi les pédés sont toujours
"	sexuality	"pédés
"	"pur
"	yahoo
"pourquoi les péquenaudes sont toujours
"	lifestyle	"péquenaudes
"	"delaware
"	yahoo
"pourquoi les péquenaudes sont toujours
"	lifestyle	"péquenaudes
"	"moi
"	yahoo
"pourquoi les péquenaudes sont toujours
"	lifestyle	"péquenaudes
"	"pret
"	yahoo
"pourquoi les péquenaudes sont toujours
"	lifestyle	"péquenaudes
"	"pas
"	yahoo
"pourquoi les péquenaudes sont toujours
"	lifestyle	"péquenaudes
"	"translation
"	yahoo
"pourquoi les péquenaudes sont toujours
"	lifestyle	"péquenaudes
"	"planning
"	yahoo
"pourquoi les péquenaudes sont toujours
"	lifestyle	"péquenaudes
"	"pur
"	yahoo
"pourquoi les péquenaudes sont toujours
"	lifestyle	"péquenaudes
"	"pronunciation
"	yahoo
"pourquoi les péquenaudes sont toujours
"	lifestyle	"péquenaudes
"	"definition
"	yahoo
"pourquoi les péquenaudes sont toujours
"	lifestyle	"péquenaudes
"	"rien
"	yahoo
"pourquoi tous les péquenaudes sont
"	lifestyle	"péquenaudes
"	"in french
"	yahoo
"pourquoi les péquenaudes sont
"	lifestyle	"péquenaudes
"	"in french
"	yahoo
"pourquoi les péquenauds sont toujours
"	lifestyle	"péquenauds
"	"moi
"	yahoo
"pourquoi les péquenauds sont toujours
"	lifestyle	"péquenauds
"	"pret
"	yahoo
"pourquoi les péquenauds sont toujours
"	lifestyle	"péquenauds
"	"delaware
"	yahoo
"pourquoi les péquenauds sont toujours
"	lifestyle	"péquenauds
"	"translation
"	yahoo
"pourquoi les péquenauds sont toujours
"	lifestyle	"péquenauds
"	"planning
"	yahoo
"pourquoi les péquenauds sont toujours
"	lifestyle	"péquenauds
"	"pur
"	yahoo
"pourquoi les péquenauds sont toujours
"	lifestyle	"péquenauds
"	"pronunciation
"	yahoo
"pourquoi les péquenauds sont toujours
"	lifestyle	"péquenauds
"	"definition
"	yahoo
"pourquoi les péquenauds sont toujours
"	lifestyle	"péquenauds
"	"rien
"	yahoo
"pourquoi tous les péquenauds sont
"	lifestyle	"péquenauds
"	"in french
"	yahoo
"pourquoi les péquenauds sont toujours
"	lifestyle	"péquenauds
"	"pas
"	yahoo
"pourquoi tous les riches sont
"	lifestyle	"riches
"	"in french
"	yahoo
"pourquoi les riches sont
"	lifestyle	"riches
"	"à l'ouest
"	google
"pourquoi les riches sont
"	lifestyle	"riches
"	"riches
"	google
"pourquoi les riches sont
"	lifestyle	"riches
"	"minces
"	google
"pourquoi les riches sont
"	lifestyle	"riches
"	"discrets
"	google
"pourquoi les riches sont
"	lifestyle	"riches
"	"radins
"	google
"pourquoi les riches sont
"	lifestyle	"riches
"	"beaux
"	google
"pourquoi les riches sont toujours
"	lifestyle	"riches
"	"pret
"	yahoo
"pourquoi les riches sont toujours
"	lifestyle	"riches
"	"planning
"	yahoo
"pourquoi les riches sont toujours
"	lifestyle	"riches
"	"translation
"	yahoo
"pourquoi les riches sont
"	lifestyle	"riches
"	"beaux
"	google
"pourquoi les riches sont toujours
"	lifestyle	"riches
"	"in english
"	yahoo
"pourquoi les riches sont toujours
"	lifestyle	"riches
"	"pur
"	yahoo
"pourquoi les riches sont toujours
"	lifestyle	"riches
"	"delaware
"	yahoo
"pourquoi les riches sont toujours
"	lifestyle	"riches
"	"pronunciation
"	yahoo
"pourquoi les riches sont toujours
"	lifestyle	"riches
"	"definition
"	yahoo
"pourquoi les riches sont toujours
"	lifestyle	"riches
"	"pas
"	yahoo
"pourquoi les riches sont
"	lifestyle	"riches
"	"enrichis pendant la pandémie
"	google
"pourquoi les riches sont
"	lifestyle	"riches
"	"belles
"	google
"pourquoi les riches sont
"	lifestyle	"riches
"	"riche
"	google
"pourquoi les riches sont
"	lifestyle	"riches
"	"riches
"	google
"pourquoi les riches sont
"	lifestyle	"riches
"	"in french
"	yahoo
"pourquoi les riches sont toujours
"	lifestyle	"riches
"	"moi
"	yahoo
"pourquoi les riches sont
"	lifestyle	"riches
"	"avares
"	duckduckgo
"pourquoi les riches sont
"	lifestyle	"riches
"	"les plus radins
"	google
"pourquoi les roumaines sont toujours
"	race	"roumaines
"	"definition
"	yahoo
"pourquoi les roumaines sont
"	race	"roumaines
"	"belles
"	google
"pourquoi les roumaines sont toujours
"	race	"roumaines
"	"pronunciation
"	yahoo
"pourquoi les roumaines sont toujours
"	race	"roumaines
"	"delaware
"	yahoo
"pourquoi les roumaines sont toujours
"	race	"roumaines
"	"pur
"	yahoo
"pourquoi les roumaines sont toujours
"	race	"roumaines
"	"in english
"	yahoo
"pourquoi les roumaines sont toujours
"	race	"roumaines
"	"planning
"	yahoo
"pourquoi tous les roumaines sont
"	race	"roumaines
"	"in french
"	yahoo
"pourquoi les roumaines sont toujours
"	race	"roumaines
"	"pas
"	yahoo
"pourquoi les roumaines sont toujours
"	race	"roumaines
"	"pret
"	yahoo
"pourquoi les roumaines sont toujours
"	race	"roumaines
"	"moi
"	yahoo
"pourquoi les roumaines sont
"	race	"roumaines
"	"in french
"	yahoo
"pourquoi les roumaines sont toujours
"	race	"roumaines
"	"translation
"	yahoo
"pourquoi les roumains sont
"	race	"roumains
"	"in french
"	yahoo
"pourquoi les roumains sont toujours
"	race	"roumains
"	"moi
"	yahoo
"pourquoi les roumains sont toujours
"	race	"roumains
"	"pret
"	yahoo
"pourquoi les roumains sont toujours
"	race	"roumains
"	"pas
"	yahoo
"pourquoi les roumains sont toujours
"	race	"roumains
"	"translation
"	yahoo
"pourquoi les roumains sont toujours
"	race	"roumains
"	"definition
"	yahoo
"pourquoi les roumains sont toujours
"	race	"roumains
"	"pronunciation
"	yahoo
"pourquoi les roumains sont toujours
"	race	"roumains
"	"delaware
"	yahoo
"pourquoi les roumains sont toujours
"	race	"roumains
"	"pur
"	yahoo
"pourquoi les roumains sont toujours
"	race	"roumains
"	"in english
"	yahoo
"pourquoi tous les roumains sont
"	race	"roumains
"	"in french
"	yahoo
"pourquoi les roumains sont toujours
"	race	"roumains
"	"planning
"	yahoo
"pourquoi les rousses sont toujours
"	lifestyle	"rousses
"	"planning
"	yahoo
"pourquoi les rousses sont toujours
"	lifestyle	"rousses
"	"moi
"	yahoo
"pourquoi tous les rousses sont
"	lifestyle	"rousses
"	"in french
"	yahoo
"pourquoi les rousses sont
"	lifestyle	"rousses
"	"in french
"	yahoo
"pourquoi les rousses sont
"	lifestyle	"rousses
"	"rousses
"	google
"pourquoi les rousses sont
"	lifestyle	"rousses
"	"attirantes
"	google
"pourquoi les rousses sont toujours
"	lifestyle	"rousses
"	"definition
"	yahoo
"pourquoi les rousses sont toujours
"	lifestyle	"rousses
"	"pronunciation
"	yahoo
"pourquoi les rousses sont toujours
"	lifestyle	"rousses
"	"pur
"	yahoo
"pourquoi les rousses sont toujours
"	lifestyle	"rousses
"	"in english
"	yahoo
"pourquoi les rousses sont toujours
"	lifestyle	"rousses
"	"translation
"	yahoo
"pourquoi les rousses sont toujours
"	lifestyle	"rousses
"	"pas
"	yahoo
"pourquoi les rousses sont toujours
"	lifestyle	"rousses
"	"pret
"	yahoo
"pourquoi les rousses sont toujours
"	lifestyle	"rousses
"	"delaware
"	yahoo
"pourquoi les roux sont
"	lifestyle	"roux
"	"roux
"	duckduckgo
"pourquoi les roux sont toujours
"	lifestyle	"roux
"	"pret
"	yahoo
"pourquoi les roux sont toujours
"	lifestyle	"roux
"	"moi
"	yahoo
"pourquoi les roux sont toujours
"	lifestyle	"roux
"	"pas
"	yahoo
"pourquoi les roux sont toujours
"	lifestyle	"roux
"	"pronunciation
"	yahoo
"pourquoi les roux sont toujours
"	lifestyle	"roux
"	"planning
"	yahoo
"pourquoi les roux sont toujours
"	lifestyle	"roux
"	"in english
"	yahoo
"pourquoi les roux sont toujours
"	lifestyle	"roux
"	"pur
"	yahoo
"pourquoi les roux sont toujours
"	lifestyle	"roux
"	"delaware
"	yahoo
"pourquoi les roux sont toujours
"	lifestyle	"roux
"	"definition
"	yahoo
"pourquoi tous les roux sont
"	lifestyle	"roux
"	"in french
"	yahoo
"pourquoi les roux sont toujours
"	lifestyle	"roux
"	"translation
"	yahoo
"pourquoi les roux sont
"	lifestyle	"roux
"	"in french
"	yahoo
"pourquoi les roux sont
"	lifestyle	"roux
"	"en danger
"	duckduckgo
"pourquoi les roux sont
"	lifestyle	"roux
"	"roux
"	google
"pourquoi les roux sont
"	lifestyle	"roux
"	"differents
"	google
"pourquoi les roux sont
"	lifestyle	"roux
"	"fous
"	google
"pourquoi les roux sont
"	lifestyle	"roux
"	"des mâles
"	google
"pourquoi les roux sont
"	lifestyle	"roux
"	"blancs
"	google
"pourquoi les roux sont
"	lifestyle	"roux
"	"en voie de disparition
"	google
"pourquoi les roux sont
"	lifestyle	"roux
"	"spéciaux
"	google
"pourquoi les roux sont
"	lifestyle	"roux
"	"rares
"	google
"pourquoi les roux sont
"	lifestyle	"roux
"	"plus affectueux
"	google
"pourquoi les roux sont
"	lifestyle	"roux
"	"agressifs
"	google
"pourquoi les roux sont
"	lifestyle	"roux
"	"en danger
"	google
"pourquoi les roux sont
"	lifestyle	"roux
"	"il en voie de disparition
"	google
"pourquoi les roux sont
"	lifestyle	"roux
"	"si mal vu
"	duckduckgo
"pourquoi les roux sont
"	lifestyle	"roux
"	"gros
"	google
"pourquoi les russes sont toujours
"	race	"russes
"	"pronunciation
"	yahoo
"pourquoi les russes sont toujours
"	race	"russes
"	"delaware
"	yahoo
"pourquoi les russes sont toujours
"	race	"russes
"	"in english
"	yahoo
"pourquoi les russes sont toujours
"	race	"russes
"	"planning
"	yahoo
"pourquoi les russes sont toujours
"	race	"russes
"	"translation
"	yahoo
"pourquoi les russes sont toujours
"	race	"russes
"	"pas
"	yahoo
"pourquoi les russes sont toujours
"	race	"russes
"	"pret
"	yahoo
"pourquoi les russes sont toujours
"	race	"russes
"	"moi
"	yahoo
"pourquoi les russes sont toujours
"	race	"russes
"	"pur
"	yahoo
"pourquoi les russes sont
"	race	"russes
"	"a roland garros
"	google
"pourquoi les russes sont toujours
"	race	"russes
"	"definition
"	yahoo
"pourquoi les russes sont
"	race	"russes
"	"entrés en afghanistan
"	google
"pourquoi les russes sont
"	race	"russes
"	"a roland garros
"	google
"pourquoi les russes sont
"	race	"russes
"	"forts aux echecs
"	google
"pourquoi les russes sont
"	race	"russes
"	"allés en afghanistan
"	google
"pourquoi les russes sont
"	race	"russes
"	"intervenus en afghanistan
"	google
"pourquoi les russes sont
"	race	"russes
"	"belles
"	google
"pourquoi les russes sont
"	race	"russes
"	"orthodoxes
"	google
"pourquoi les russes sont
"	race	"russes
"	"blonds
"	google
"pourquoi les russes sont
"	race	"russes
"	"in french
"	yahoo
"pourquoi tous les russes sont
"	race	"russes
"	"in french
"	yahoo
"pourquoi les réalisatrices sont toujours
"	profession	"réalisatrices
"	"translation
"	yahoo
"pourquoi les réalisatrices sont toujours
"	profession	"réalisatrices
"	"pur
"	yahoo
"pourquoi les réalisatrices sont toujours
"	profession	"réalisatrices
"	"delaware
"	yahoo
"pourquoi les réalisatrices sont toujours
"	profession	"réalisatrices
"	"planning
"	yahoo
"pourquoi les réalisatrices sont toujours
"	profession	"réalisatrices
"	"rien
"	yahoo
"pourquoi tous les réalisatrices sont
"	profession	"réalisatrices
"	"in french
"	yahoo
"pourquoi les réalisatrices sont toujours
"	profession	"réalisatrices
"	"pas
"	yahoo
"pourquoi les réalisatrices sont toujours
"	profession	"réalisatrices
"	"pret
"	yahoo
"pourquoi les réalisatrices sont toujours
"	profession	"réalisatrices
"	"moi
"	yahoo
"pourquoi les réalisatrices sont
"	profession	"réalisatrices
"	"in french
"	yahoo
"pourquoi les réalisatrices sont toujours
"	profession	"réalisatrices
"	"pronunciation
"	yahoo
"pourquoi les réalisatrices sont toujours
"	profession	"réalisatrices
"	"definition
"	yahoo
"pourquoi les réceptionnistes sont toujours
"	profession	"réceptionnistes
"	"pronunciation
"	yahoo
"pourquoi tous les réceptionnistes sont
"	profession	"réceptionnistes
"	"in french
"	yahoo
"pourquoi les réceptionnistes sont toujours
"	profession	"réceptionnistes
"	"delaware
"	yahoo
"pourquoi les réceptionnistes sont toujours
"	profession	"réceptionnistes
"	"pur
"	yahoo
"pourquoi les réceptionnistes sont toujours
"	profession	"réceptionnistes
"	"planning
"	yahoo
"pourquoi les réceptionnistes sont toujours
"	profession	"réceptionnistes
"	"translation
"	yahoo
"pourquoi les réceptionnistes sont toujours
"	profession	"réceptionnistes
"	"pas
"	yahoo
"pourquoi les réceptionnistes sont toujours
"	profession	"réceptionnistes
"	"pret
"	yahoo
"pourquoi les réceptionnistes sont toujours
"	profession	"réceptionnistes
"	"moi
"	yahoo
"pourquoi les réceptionnistes sont
"	profession	"réceptionnistes
"	"in french
"	yahoo
"pourquoi les réceptionnistes sont toujours
"	profession	"réceptionnistes
"	"definition
"	yahoo
"pourquoi les réceptionnistes sont toujours
"	profession	"réceptionnistes
"	"rien
"	yahoo
"pourquoi tous les sages-femmes sont
"	profession	"sages-femmes
"	"in french
"	yahoo
"pourquoi les sages-femmes sont toujours
"	profession	"sages-femmes
"	"definition
"	yahoo
"pourquoi les sages-femmes sont toujours
"	profession	"sages-femmes
"	"planning
"	yahoo
"pourquoi les sages-femmes sont toujours
"	profession	"sages-femmes
"	"pas
"	yahoo
"pourquoi les sages-femmes sont toujours
"	profession	"sages-femmes
"	"pret
"	yahoo
"pourquoi les sages-femmes sont toujours
"	profession	"sages-femmes
"	"moi
"	yahoo
"pourquoi les sages-femmes sont
"	profession	"sages-femmes
"	"in french
"	yahoo
"pourquoi les sages-femmes sont toujours
"	profession	"sages-femmes
"	"in english
"	yahoo
"pourquoi les sages-femmes sont toujours
"	profession	"sages-femmes
"	"pur
"	yahoo
